sourceCode,targetCode,mappingType,ratio,description
21070690,21070690,UNCHANGED,1.0,
21080510,21080510,UNCHANGED,1.0,
21080520,21080520,UNCHANGED,1.0,
21080530,21080530,UNCHANGED,1.0,
11040570,11040570,UNCHANGED,1.0,
21080540,21080540,UNCHANGED,1.0,
21080550,21080550,UNCHANGED,1.0,
21080620,21080620,UNCHANGED,1.0,
21080630,21080630,UNCHANGED,1.0,
21080560,21080560,UNCHANGED,1.0,
21080570,21080570,UNCHANGED,1.0,
21080580,21080580,UNCHANGED,1.0,
21080590,21080590,UNCHANGED,1.0,
21080600,21080600,UNCHANGED,1.0,
21080610,21080610,UNCHANGED,1.0,
11040580,11040580,UNCHANGED,1.0,
21090730,21090730,UNCHANGED,1.0,
21090740,21090740,UNCHANGED,1.0,
21090750,21090750,UNCHANGED,1.0,
21090530,21090530,UNCHANGED,1.0,
21090540,21090540,UNCHANGED,1.0,
21090660,21090660,UNCHANGED,1.0,
21090670,21090670,UNCHANGED,1.0,
21090680,21090680,UNCHANGED,1.0,
11040590,11040590,UNCHANGED,1.0,
21090690,21090690,UNCHANGED,1.0,
21090560,21090560,UNCHANGED,1.0,
21090700,21090700,UNCHANGED,1.0,
21090580,21090580,UNCHANGED,1.0,
21090590,21090590,UNCHANGED,1.0,
21090710,21090710,UNCHANGED,1.0,
21090720,21090720,UNCHANGED,1.0,
21090620,21090620,UNCHANGED,1.0,
21090640,21090640,UNCHANGED,1.0,
11040720,11040720,UNCHANGED,1.0,
21090650,21090650,UNCHANGED,1.0,
21100510,21100510,UNCHANGED,1.0,
21100520,21100520,UNCHANGED,1.0,
21100530,21100530,UNCHANGED,1.0,
21100540,21100540,UNCHANGED,1.0,
21100550,21100550,UNCHANGED,1.0,
21100560,21100560,UNCHANGED,1.0,
21100570,21100570,UNCHANGED,1.0,
21100580,21100580,UNCHANGED,1.0,
21100590,21100590,UNCHANGED,1.0,
21100600,21100600,UNCHANGED,1.0,
21100610,21100610,UNCHANGED,1.0,
21100620,21100620,UNCHANGED,1.0,
21100630,21100630,UNCHANGED,1.0,
21100640,21100640,UNCHANGED,1.0,
21100650,21100650,UNCHANGED,1.0,
21100660,21100660,UNCHANGED,1.0,
11040620,11040620,UNCHANGED,1.0,
21110510,21110510,UNCHANGED,1.0,
21110520,21110520,UNCHANGED,1.0,
21110720,21110720,UNCHANGED,1.0,
21110730,21110730,UNCHANGED,1.0,
21110570,21110570,UNCHANGED,1.0,
21110580,21110580,UNCHANGED,1.0,
21110590,21110590,UNCHANGED,1.0,
21110600,21110600,UNCHANGED,1.0,
11040730,11040730,UNCHANGED,1.0,
21110610,21110610,UNCHANGED,1.0,
21110740,21110740,UNCHANGED,1.0,
21110740,21110740,UNCHANGED,1.0,
21110640,21110640,UNCHANGED,1.0,
21110670,21110670,UNCHANGED,1.0,
21110680,21110680,UNCHANGED,1.0,
21110690,21110690,UNCHANGED,1.0,
21110700,21110700,UNCHANGED,1.0,
21110710,21110710,UNCHANGED,1.0,
21120510,21120510,UNCHANGED,1.0,
21120520,21120520,UNCHANGED,1.0,
21120530,21120530,UNCHANGED,1.0,
21120590,21120590,UNCHANGED,1.0,
21120600,21120600,UNCHANGED,1.0,
21120550,21120550,UNCHANGED,1.0,
21120560,21120560,UNCHANGED,1.0,
21120580,21120580,UNCHANGED,1.0,
11040650,11040650,UNCHANGED,1.0,
21130510,21130510,UNCHANGED,1.0,
21130520,21130520,UNCHANGED,1.0,
21130530,21130530,UNCHANGED,1.0,
21130540,21130540,UNCHANGED,1.0,
21130550,21130550,UNCHANGED,1.0,
21130560,21130560,UNCHANGED,1.0,
21130570,21130570,UNCHANGED,1.0,
21130580,21130580,UNCHANGED,1.0,
21130590,21130590,UNCHANGED,1.0,
11010540,11010540,UNCHANGED,1.0,
11040660,11040660,UNCHANGED,1.0,
21130600,21130600,UNCHANGED,1.0,
21130620,21130620,UNCHANGED,1.0,
21130630,21130630,UNCHANGED,1.0,
21140510,21140510,UNCHANGED,1.0,
21140520,21140520,UNCHANGED,1.0,
21140530,21140530,UNCHANGED,1.0,
21140540,21140540,UNCHANGED,1.0,
11040670,11040670,UNCHANGED,1.0,
21140550,21140550,UNCHANGED,1.0,
21140560,21140560,UNCHANGED,1.0,
21140570,21140570,UNCHANGED,1.0,
21140580,21140580,UNCHANGED,1.0,
21140590,21140590,UNCHANGED,1.0,
21140600,21140600,UNCHANGED,1.0,
21150510,21150510,UNCHANGED,1.0,
21150520,21150520,UNCHANGED,1.0,
11040680,11040680,UNCHANGED,1.0,
21150540,21150540,UNCHANGED,1.0,
21150550,21150550,UNCHANGED,1.0,
21150560,21150560,UNCHANGED,1.0,
21150570,21150570,UNCHANGED,1.0,
21150650,21150650,UNCHANGED,1.0,
21150600,21150600,UNCHANGED,1.0,
21150610,21150610,UNCHANGED,1.0,
21150620,21150620,UNCHANGED,1.0,
11040690,11040690,UNCHANGED,1.0,
21150630,21150630,UNCHANGED,1.0,
21150640,21150640,UNCHANGED,1.0,
21510110,21510110,UNCHANGED,1.0,
21510120,21510120,UNCHANGED,1.0,
21510111,21510111,UNCHANGED,1.0,
21510130,21510130,UNCHANGED,1.0,
21510330,21510330,UNCHANGED,1.0,
11040700,11040700,UNCHANGED,1.0,
22010700,22010700,UNCHANGED,1.0,
22010540,22010540,UNCHANGED,1.0,
22010560,22010560,UNCHANGED,1.0,
22010590,22010590,UNCHANGED,1.0,
22010610,22010610,UNCHANGED,1.0,
22010620,22010620,UNCHANGED,1.0,
22010640,22010640,UNCHANGED,1.0,
22010650,22010650,UNCHANGED,1.0,
22010660,22010660,UNCHANGED,1.0,
22010670,22010670,UNCHANGED,1.0,
22010680,22010680,UNCHANGED,1.0,
22010690,22010690,UNCHANGED,1.0,
22020510,22020510,UNCHANGED,1.0,
22020520,22020520,UNCHANGED,1.0,
22020530,22020530,UNCHANGED,1.0,
22020540,22020540,UNCHANGED,1.0,
22020550,22020550,UNCHANGED,1.0,
22020560,22020560,UNCHANGED,1.0,
22020580,22020580,UNCHANGED,1.0,
22020590,22020590,UNCHANGED,1.0,
22020600,22020600,UNCHANGED,1.0,
22020610,22020610,UNCHANGED,1.0,
22020620,22020620,UNCHANGED,1.0,
22020630,22020630,UNCHANGED,1.0,
11050670,11050670,UNCHANGED,1.0,
22020650,22020650,UNCHANGED,1.0,
22020660,22020660,UNCHANGED,1.0,
22020680,22020680,UNCHANGED,1.0,
22020690,22020690,UNCHANGED,1.0,
22020710,22020710,UNCHANGED,1.0,
22020730,22020730,UNCHANGED,1.0,
22020740,22020740,UNCHANGED,1.0,
22020760,22020760,UNCHANGED,1.0,
22030510,22030510,UNCHANGED,1.0,
22030520,22030520,UNCHANGED,1.0,
22030530,22030530,UNCHANGED,1.0,
22030540,22030540,UNCHANGED,1.0,
22030550,22030550,UNCHANGED,1.0,
22030560,22030560,UNCHANGED,1.0,
22030570,22030570,UNCHANGED,1.0,
22030580,22030580,UNCHANGED,1.0,
22030590,22030590,UNCHANGED,1.0,
22030600,22030600,UNCHANGED,1.0,
11050530,11050530,UNCHANGED,1.0,
22030610,22030610,UNCHANGED,1.0,
22030620,22030620,UNCHANGED,1.0,
22030630,22030630,UNCHANGED,1.0,
22030640,22030640,UNCHANGED,1.0,
22030650,22030650,UNCHANGED,1.0,
22030660,22030660,UNCHANGED,1.0,
22030680,22030680,UNCHANGED,1.0,
22040510,22040510,UNCHANGED,1.0,
11010550,11010550,UNCHANGED,1.0,
11050540,11050540,UNCHANGED,1.0,
22040530,22040530,UNCHANGED,1.0,
22040540,22040540,UNCHANGED,1.0,
22040550,22040550,UNCHANGED,1.0,
22040560,22040560,UNCHANGED,1.0,
22040570,22040570,UNCHANGED,1.0,
22040580,22040580,UNCHANGED,1.0,
22040590,22040590,UNCHANGED,1.0,
22040600,22040600,UNCHANGED,1.0,
22040610,22040610,UNCHANGED,1.0,
22040640,22040640,UNCHANGED,1.0,
11050550,11050550,UNCHANGED,1.0,
22040650,22040650,UNCHANGED,1.0,
22040660,22040660,UNCHANGED,1.0,
22050510,22050510,UNCHANGED,1.0,
22050520,22050520,UNCHANGED,1.0,
22050550,22050550,UNCHANGED,1.0,
22050560,22050560,UNCHANGED,1.0,
22050570,22050570,UNCHANGED,1.0,
11050560,11050560,UNCHANGED,1.0,
22050810,22050810,UNCHANGED,1.0,
22050610,22050610,UNCHANGED,1.0,
22050620,22050620,UNCHANGED,1.0,
22050630,22050630,UNCHANGED,1.0,
22050640,22050640,UNCHANGED,1.0,
22050650,22050650,UNCHANGED,1.0,
22050660,22050660,UNCHANGED,1.0,
22050840,22050840,UNCHANGED,1.0,
11050570,11050570,UNCHANGED,1.0,
22050700,22050700,UNCHANGED,1.0,
22050710,22050710,UNCHANGED,1.0,
22050750,22050750,UNCHANGED,1.0,
22050780,22050780,UNCHANGED,1.0,
22050740,22050740,UNCHANGED,1.0,
22050790,22050790,UNCHANGED,1.0,
22050770,22050770,UNCHANGED,1.0,
22050760,22050760,UNCHANGED,1.0,
22050820,22050820,UNCHANGED,1.0,
22050830,22050830,UNCHANGED,1.0,
11050580,11050580,UNCHANGED,1.0,
22060510,22060510,UNCHANGED,1.0,
22060520,22060520,UNCHANGED,1.0,
22060530,22060530,UNCHANGED,1.0,
22060540,22060540,UNCHANGED,1.0,
22060550,22060550,UNCHANGED,1.0,
22060560,22060560,UNCHANGED,1.0,
22060570,22060570,UNCHANGED,1.0,
22060580,22060580,UNCHANGED,1.0,
11050590,11050590,UNCHANGED,1.0,
22060590,22060590,UNCHANGED,1.0,
22060600,22060600,UNCHANGED,1.0,
22060610,22060610,UNCHANGED,1.0,
22060620,22060620,UNCHANGED,1.0,
22060630,22060630,UNCHANGED,1.0,
22060640,22060640,UNCHANGED,1.0,
22060650,22060650,UNCHANGED,1.0,
22060660,22060660,UNCHANGED,1.0,
22060670,22060670,UNCHANGED,1.0,
22060680,22060680,UNCHANGED,1.0,
11050600,11050600,UNCHANGED,1.0,
22060690,22060690,UNCHANGED,1.0,
22060700,22060700,UNCHANGED,1.0,
22060710,22060710,UNCHANGED,1.0,
22060720,22060720,UNCHANGED,1.0,
22060730,22060730,UNCHANGED,1.0,
22070750,22070750,UNCHANGED,1.0,
22070760,22070760,UNCHANGED,1.0,
11050610,11050610,UNCHANGED,1.0,
22070550,22070550,UNCHANGED,1.0,
22070560,22070560,UNCHANGED,1.0,
22070570,22070570,UNCHANGED,1.0,
22070580,22070580,UNCHANGED,1.0,
22070590,22070590,UNCHANGED,1.0,
22070720,22070720,UNCHANGED,1.0,
22070730,22070730,UNCHANGED,1.0,
22070600,22070600,UNCHANGED,1.0,
22070740,22070740,UNCHANGED,1.0,
11050620,11050620,UNCHANGED,1.0,
22070610,22070610,UNCHANGED,1.0,
22070770,22070770,UNCHANGED,1.0,
22070630,22070630,UNCHANGED,1.0,
22070780,22070780,UNCHANGED,1.0,
22070650,22070650,UNCHANGED,1.0,
22070660,22070660,UNCHANGED,1.0,
22070670,22070670,UNCHANGED,1.0,
22070680,22070680,UNCHANGED,1.0,
22070690,22070690,UNCHANGED,1.0,
22070700,22070700,UNCHANGED,1.0,
11050630,11050630,UNCHANGED,1.0,
22070710,22070710,UNCHANGED,1.0,
22510110,22510110,UNCHANGED,1.0,
22510120,22510120,UNCHANGED,1.0,
22510130,22510130,UNCHANGED,1.0,
22510310,22510310,UNCHANGED,1.0,
22510320,22510320,UNCHANGED,1.0,
22510150,22510150,UNCHANGED,1.0,
22510160,22510160,UNCHANGED,1.0,
